# BBN prediction of the primordial abundances (He-4 and Deuterium) as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
# 
# If $\Delta N=0$, then $N_{eff} = 3.045$ because of QED effects and Incomplete Neurino decoupling.
#
# Computation performed with PRIMAT (by Cyril Pitrou 2018 http://www2.iap.fr/users/pitrou/primat.htm)
# Details on arXiv:1801.08023
# Last update 20/03/2018
#
# Neutron Decay rate $\tau_n$ is 879.5s (+-0.8s), following Serebrov et al. 2017 (arXiv:1712.05663)
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
# He4 is also provided as $Y_P = Y_{He4} * m_ {He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$ 
# where $m_{He4}=4.0026032541$ and $m_{H1}=1.00782503223$ are atomic masses. 
#
# Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
# 
# eta10 is $10^10 eta_0$ where $eta_0$ is the density ratio between baryons and photons AT THE END OF BBN.
# Hence eta10 ignores the extra production of He4 by stars after BBN. Whenever possible, working with $\Omega_b h^2$ is better. 
#
# Errors are computed with a Monte-Carlo method on nuclear rates and also on tau_n. 
# See PRIMAT paper (2018) for details.
# 
#  ombh2    eta10       DeltaN      Yp          Yp^BBN      sig(Yp^BBN) D/H             sig(D/H)  

0.005000	1.368160	-3.000000	0.176633	0.177674	0.000169103	0.00015481	1.18911e-6
0.006000	1.641820	-3.000000	0.179165	0.180218	0.000167645	0.000116274	9.1149e-7
0.007000	1.915490	-3.000000	0.181133	0.182195	0.000166874	0.0000914281	7.37242e-7
0.008000	2.189150	-3.000000	0.182738	0.183807	0.000166291	0.0000743179	6.21336e-7
0.009000	2.462820	-3.000000	0.184089	0.185165	0.000165912	0.000061932	5.40496e-7
0.010000	2.736490	-3.000000	0.185256	0.186337	0.000165598	0.0000526108	4.82304e-7
0.011000	3.010160	-3.000000	0.186282	0.187367	0.000165418	0.0000453758	4.38868e-7
0.012000	3.283830	-3.000000	0.187198	0.188287	0.000165138	0.000039617	4.05627e-7
0.013000	3.557510	-3.000000	0.188024	0.189117	0.000164931	0.0000349373	3.79556e-7
0.014000	3.831180	-3.000000	0.188776	0.189873	0.000164855	0.0000310679	3.58606e-7
0.015000	4.104860	-3.000000	0.189468	0.190567	0.000164651	0.0000278214	3.41226e-7
0.016000	4.378530	-3.000000	0.190107	0.191210	0.000164538	0.0000250632	3.26617e-7
0.017000	4.652210	-3.000000	0.190702	0.191807	0.000164442	0.0000226943	3.13938e-7
0.018000	4.925890	-3.000000	0.191257	0.192365	0.000164338	0.0000206406	3.02937e-7
0.019000	5.199570	-3.000000	0.191779	0.192889	0.000164263	0.0000188457	2.92922e-7
0.020000	5.473250	-3.000000	0.192270	0.193382	0.000164175	0.0000172655	2.83958e-7
0.020200	5.527990	-3.000000	0.192365	0.193477	0.000164168	0.0000169721	2.82239e-7
0.020400	5.582730	-3.000000	0.192459	0.193572	0.00016413	0.0000166856	2.80503e-7
0.020600	5.637460	-3.000000	0.192552	0.193665	0.000164118	0.0000164058	2.7889e-7
0.020800	5.692200	-3.000000	0.192644	0.193757	0.000164125	0.0000161325	2.77212e-7
0.021000	5.746930	-3.000000	0.192735	0.193849	0.000164099	0.0000158655	2.75615e-7
0.021200	5.801670	-3.000000	0.192825	0.193939	0.000164061	0.0000156046	2.74037e-7
0.021400	5.856410	-3.000000	0.192914	0.194028	0.000164038	0.0000153496	2.72482e-7
0.021600	5.911140	-3.000000	0.193002	0.194117	0.000164021	0.0000151003	2.70912e-7
0.021800	5.965880	-3.000000	0.193089	0.194204	0.000164048	0.0000148565	2.69381e-7
0.022000	6.020620	-3.000000	0.193175	0.194291	0.000164014	0.0000146181	2.67881e-7
0.022200	6.075350	-3.000000	0.193261	0.194377	0.000163997	0.0000143849	2.66406e-7
0.022400	6.130090	-3.000000	0.193345	0.194462	0.000163998	0.0000141567	2.6489e-7
0.022600	6.184830	-3.000000	0.193429	0.194546	0.000163953	0.0000139334	2.63431e-7
0.022800	6.239560	-3.000000	0.193512	0.194629	0.000163973	0.0000137149	2.61998e-7
0.023000	6.294300	-3.000000	0.193594	0.194712	0.000163958	0.000013501	2.60566e-7
0.023200	6.349040	-3.000000	0.193675	0.194793	0.000163925	0.0000132916	2.59153e-7
0.023400	6.403770	-3.000000	0.193756	0.194874	0.000163931	0.0000130865	2.57781e-7
0.023600	6.458510	-3.000000	0.193836	0.194954	0.000163891	0.0000128856	2.56347e-7
0.023800	6.513250	-3.000000	0.193915	0.195034	0.000163881	0.0000126888	2.54997e-7
0.024000	6.567980	-3.000000	0.193993	0.195113	0.000163891	0.0000124961	2.53647e-7
0.025000	6.841670	-3.000000	0.194374	0.195496	0.000163844	0.0000115883	2.4704e-7
0.026000	7.115350	-3.000000	0.194739	0.195862	0.00016375	0.0000107653	2.40673e-7
0.027000	7.389040	-3.000000	0.195089	0.196214	0.000163695	0.0000100167	2.34487e-7
0.028000	7.662730	-3.000000	0.195426	0.196551	0.000163613	9.33355e-6	2.28538e-7
0.029000	7.936410	-3.000000	0.195749	0.196876	0.000163576	8.70852e-6	2.22748e-7
0.030000	8.210100	-3.000000	0.196061	0.197189	0.000163506	8.13517e-6	2.17079e-7
0.031000	8.483790	-3.000000	0.196361	0.197491	0.000163538	7.608e-6	2.11574e-7
0.032000	8.757480	-3.000000	0.196652	0.197783	0.000163493	7.12225e-6	2.06176e-7
0.033000	9.031170	-3.000000	0.196933	0.198065	0.000163438	6.67378e-6	2.00886e-7
0.034000	9.304860	-3.000000	0.197205	0.198338	0.000163378	6.25899e-6	1.9572e-7
0.035000	9.578550	-3.000000	0.197468	0.198603	0.000163292	5.87469e-6	1.9063e-7
0.036000	9.852240	-3.000000	0.197724	0.198860	0.000163268	5.51809e-6	1.85637e-7
0.037000	10.125900	-3.000000	0.197973	0.199109	0.000163192	5.18671e-6	1.80748e-7
0.038000	10.399600	-3.000000	0.198214	0.199352	0.000163171	4.87837e-6	1.75942e-7
0.039000	10.673300	-3.000000	0.198449	0.199587	0.000163132	4.59109e-6	1.71219e-7
0.040000	10.947000	-3.000000	0.198677	0.199817	0.000163126	4.32313e-6	1.66596e-7
0.005000	1.368260	-2.500000	0.187238	0.188327	0.000172835	0.000173357	1.32874e-6
0.006000	1.641950	-2.500000	0.189877	0.190978	0.000171115	0.0001298	1.01219e-6
0.007000	1.915630	-2.500000	0.191916	0.193026	0.000170079	0.000101825	8.11995e-7
0.008000	2.189320	-2.500000	0.193569	0.194687	0.000169329	0.0000826309	6.78856e-7
0.009000	2.463010	-2.500000	0.194957	0.196081	0.000168859	0.0000687831	5.85923e-7
0.010000	2.736700	-2.500000	0.196151	0.197280	0.000168571	0.000058393	5.1906e-7
0.011000	3.010400	-2.500000	0.197199	0.198332	0.00016819	0.0000503495	4.69664e-7
0.012000	3.284090	-2.500000	0.198131	0.199269	0.000167912	0.000043962	4.31249e-7
0.013000	3.557780	-2.500000	0.198971	0.200112	0.000167681	0.0000387817	4.01667e-7
0.014000	3.831480	-2.500000	0.199736	0.200880	0.000167548	0.0000345058	3.77721e-7
0.015000	4.105180	-2.500000	0.200437	0.201585	0.000167391	0.0000309233	3.58338e-7
0.016000	4.378880	-2.500000	0.201085	0.202235	0.000167196	0.0000278833	3.42061e-7
0.017000	4.652580	-2.500000	0.201687	0.202839	0.000167072	0.0000252749	3.28245e-7
0.018000	4.926280	-2.500000	0.202248	0.203404	0.000166933	0.0000230154	3.16145e-7
0.019000	5.199980	-2.500000	0.202775	0.203933	0.000166819	0.0000210416	3.05417e-7
0.020000	5.473680	-2.500000	0.203271	0.204431	0.000166705	0.0000193046	2.95853e-7
0.020200	5.528420	-2.500000	0.203367	0.204527	0.0001667	0.0000189821	2.94061e-7
0.020400	5.583170	-2.500000	0.203462	0.204622	0.000166667	0.0000186672	2.92275e-7
0.020600	5.637910	-2.500000	0.203556	0.204716	0.000166691	0.0000183597	2.90531e-7
0.020800	5.692650	-2.500000	0.203649	0.204810	0.000166672	0.0000180594	2.88814e-7
0.021000	5.747390	-2.500000	0.203740	0.204902	0.000166658	0.000017766	2.87146e-7
0.021200	5.802130	-2.500000	0.203831	0.204993	0.000166608	0.0000174793	2.85457e-7
0.021400	5.856870	-2.500000	0.203921	0.205083	0.000166581	0.000017199	2.83833e-7
0.021600	5.911610	-2.500000	0.204010	0.205172	0.000166559	0.0000169251	2.8222e-7
0.021800	5.966350	-2.500000	0.204097	0.205260	0.000166537	0.0000166572	2.80675e-7
0.022000	6.021090	-2.500000	0.204184	0.205348	0.000166535	0.0000163952	2.79054e-7
0.022200	6.075830	-2.500000	0.204271	0.205434	0.000166524	0.0000161389	2.77579e-7
0.022400	6.130570	-2.500000	0.204356	0.205520	0.000166507	0.0000158881	2.76003e-7
0.022600	6.185310	-2.500000	0.204440	0.205605	0.000166434	0.0000156428	2.74544e-7
0.022800	6.240060	-2.500000	0.204524	0.205689	0.000166441	0.0000154026	2.73058e-7
0.023000	6.294800	-2.500000	0.204607	0.205772	0.000166432	0.0000151675	2.71607e-7
0.023200	6.349540	-2.500000	0.204688	0.205854	0.000166435	0.0000149373	2.70186e-7
0.023400	6.404280	-2.500000	0.204770	0.205935	0.000166391	0.0000147118	2.68746e-7
0.023600	6.459020	-2.500000	0.204850	0.206016	0.000166413	0.000014491	2.67308e-7
0.023800	6.513760	-2.500000	0.204930	0.206096	0.000166348	0.0000142747	2.65936e-7
0.024000	6.568500	-2.500000	0.205009	0.206175	0.000166405	0.0000140628	2.64539e-7
0.025000	6.842210	-2.500000	0.205393	0.206561	0.000166309	0.0000130646	2.57865e-7
0.026000	7.115920	-2.500000	0.205760	0.206930	0.00016622	0.0000121593	2.5146e-7
0.027000	7.389620	-2.500000	0.206112	0.207284	0.000166144	0.0000113352	2.45327e-7
0.028000	7.663330	-2.500000	0.206450	0.207623	0.000166074	0.0000105828	2.39389e-7
0.029000	7.937040	-2.500000	0.206776	0.207950	0.000166114	9.89389e-6	2.33646e-7
0.030000	8.210750	-2.500000	0.207089	0.208265	0.000165995	9.26138e-6	2.28068e-7
0.031000	8.484460	-2.500000	0.207391	0.208568	0.00016595	8.67928e-6	2.22649e-7
0.032000	8.758170	-2.500000	0.207683	0.208861	0.000165874	8.14238e-6	2.17327e-7
0.033000	9.031880	-2.500000	0.207965	0.209144	0.000165782	7.64616e-6	2.12141e-7
0.034000	9.305590	-2.500000	0.208238	0.209419	0.000165752	7.18666e-6	2.07069e-7
0.035000	9.579310	-2.500000	0.208503	0.209684	0.000165671	6.76043e-6	2.02066e-7
0.036000	9.853020	-2.500000	0.208760	0.209942	0.000165609	6.36441e-6	1.972e-7
0.037000	10.126700	-2.500000	0.209009	0.210192	0.000165586	5.99591e-6	1.92393e-7
0.038000	10.400400	-2.500000	0.209251	0.210435	0.000165519	5.65253e-6	1.8767e-7
0.039000	10.674200	-2.500000	0.209486	0.210672	0.000165456	5.33214e-6	1.83037e-7
0.040000	10.947900	-2.500000	0.209715	0.210902	0.000165399	5.03285e-6	1.78491e-7
0.005000	1.368360	-2.000000	0.196758	0.197890	0.000175851	0.000192324	1.47306e-6
0.006000	1.642060	-2.000000	0.199497	0.200640	0.000173847	0.000143576	1.11582e-6
0.007000	1.915770	-2.000000	0.201599	0.202752	0.000172552	0.000112371	8.89363e-7
0.008000	2.189470	-2.000000	0.203296	0.204456	0.000171756	0.000091032	7.38051e-7
0.009000	2.463180	-2.000000	0.204716	0.205881	0.000171192	0.0000756837	6.33248e-7
0.010000	2.736890	-2.000000	0.205933	0.207104	0.000170712	0.0000641997	5.571e-7
0.011000	3.010610	-2.000000	0.206999	0.208174	0.000170419	0.0000553312	5.00531e-7
0.012000	3.284320	-2.000000	0.207946	0.209125	0.000170067	0.000048304	4.57758e-7
0.013000	3.558040	-2.000000	0.208797	0.209980	0.000169888	0.0000426157	4.23872e-7
0.014000	3.831750	-2.000000	0.209571	0.210757	0.000169626	0.0000379285	3.97198e-7
0.015000	4.105470	-2.000000	0.210280	0.211469	0.000169448	0.000034007	3.75515e-7
0.016000	4.379190	-2.000000	0.210934	0.212126	0.000169259	0.0000306833	3.57584e-7
0.017000	4.652910	-2.000000	0.211541	0.212735	0.000169099	0.0000278346	3.42126e-7
0.018000	4.926630	-2.000000	0.212107	0.213304	0.000168966	0.0000253689	3.29015e-7
0.019000	5.200350	-2.000000	0.212638	0.213837	0.00016884	0.0000232165	3.1754e-7
0.020000	5.474070	-2.000000	0.213138	0.214338	0.000168701	0.0000213233	3.07287e-7
0.020200	5.528820	-2.000000	0.213234	0.214435	0.000168724	0.0000209719	3.05396e-7
0.020400	5.583560	-2.000000	0.213330	0.214531	0.000168662	0.0000206288	3.0346e-7
0.020600	5.638300	-2.000000	0.213424	0.214626	0.000168628	0.0000202938	3.01653e-7
0.020800	5.693050	-2.000000	0.213517	0.214719	0.000168635	0.0000199666	2.99848e-7
0.021000	5.747790	-2.000000	0.213609	0.214812	0.00016863	0.0000196469	2.98021e-7
0.021200	5.802540	-2.000000	0.213701	0.214903	0.000168573	0.0000193346	2.96317e-7
0.021400	5.857280	-2.000000	0.213791	0.214994	0.000168574	0.0000190293	2.94611e-7
0.021600	5.912030	-2.000000	0.213880	0.215084	0.000168556	0.0000187309	2.92917e-7
0.021800	5.966770	-2.000000	0.213968	0.215172	0.000168566	0.0000184391	2.91253e-7
0.022000	6.021520	-2.000000	0.214056	0.215260	0.000168515	0.0000181537	2.89685e-7
0.022200	6.076260	-2.000000	0.214142	0.215347	0.00016851	0.0000178746	2.88027e-7
0.022400	6.131010	-2.000000	0.214228	0.215433	0.00016847	0.0000176015	2.86449e-7
0.022600	6.185750	-2.000000	0.214313	0.215518	0.000168459	0.0000173342	2.84945e-7
0.022800	6.240500	-2.000000	0.214397	0.215603	0.0001684	0.0000170726	2.83388e-7
0.023000	6.295240	-2.000000	0.214480	0.215686	0.000168425	0.0000168166	2.81863e-7
0.023200	6.349990	-2.000000	0.214563	0.215769	0.000168369	0.0000165658	2.80398e-7
0.023400	6.404730	-2.000000	0.214644	0.215851	0.000168323	0.0000163203	2.78915e-7
0.023600	6.459480	-2.000000	0.214725	0.215932	0.000168351	0.0000160798	2.77462e-7
0.023800	6.514220	-2.000000	0.214805	0.216012	0.000168348	0.0000158442	2.76025e-7
0.024000	6.568970	-2.000000	0.214884	0.216092	0.000168295	0.0000156134	2.74599e-7
0.025000	6.842690	-2.000000	0.215270	0.216479	0.000168179	0.0000145261	2.67757e-7
0.026000	7.116420	-2.000000	0.215638	0.216849	0.000168126	0.0000135396	2.61316e-7
0.027000	7.390150	-2.000000	0.215992	0.217204	0.000168009	0.0000126415	2.55126e-7
0.028000	7.663870	-2.000000	0.216331	0.217545	0.00016799	0.0000118211	2.49222e-7
